trip_id,arrival_time,departure_time,stop_id,stop_sequence
r027_e01_b,,,s0241,19
r027_e01_b,,,s0242,20
r027_e01_b,,,s0287,21
r027_e01_b,,,s0286,22
r027_e01_b,,,s0128,23
r027_e01_b,,,s0239,24
r027_e01_b,,,s0240,25
r027_e01_b,11:10:00,11:10:00,s0043,26
r027_e02_w,11:30:00,11:30:00,s0043,1
r027_e02_w,,,s0240,2
r027_e02_w,,,s0239,3
r027_e02_w,,,s0128,4
r027_e02_w,,,s0286,5
r027_e02_w,,,s0287,6
r027_e02_w,,,s0242,7
r027_e02_w,,,s0241,8
r027_e02_w,,,s0350,9
r027_e02_w,,,s0349,10
r027_e02_w,,,s0377,11
r027_e02_w,,,s0078,12
r027_e02_w,,,s0405,13
r027_e02_w,,,s0005,14
r027_e02_w,,,s0004,15
r027_e02_w,,,s0147,16
r027_e02_w,,,s0180,17
r027_e02_w,,,s0181,18
r027_e02_w,,,s0182,19
r027_e02_w,,,s0129,20
r027_e02_w,,,s0378,21
r027_e02_w,,,s0014,22
r027_e02_w,,,s0237,23
r027_e02_w,,,s0139,24
r027_e02_w,,,s0140,25
r027_e02_w,12:40:00,12:40:00,s0270,26
r027_e02_b,13:45:00,13:45:00,s0270,1
r027_e02_b,,,s0140,2
r027_e02_b,,,s0139,3
r027_e02_b,,,s0237,4
r027_e02_b,,,s0014,5
r027_e02_b,,,s0378,6
r027_e02_b,,,s0129,7
r027_e02_b,,,s0182,8
r027_e02_b,,,s0181,9
r027_e02_b,,,s0180,10
r027_e02_b,,,s0147,11
r027_e02_b,,,s0004,12
r027_e02_b,,,s0005,13
r027_e02_b,,,s0405,14
r027_e02_b,,,s0078,15
r027_e02_b,,,s0377,16
r027_e02_b,,,s0349,17
r027_e02_b,,,s0350,18
r027_e02_b,,,s0241,19
r027_e02_b,,,s0242,20
r027_e02_b,,,s0287,21
r027_e02_b,,,s0286,22
r027_e02_b,,,s0128,23
r027_e02_b,,,s0239,24
r027_e02_b,,,s0240,25
r027_e02_b,14:55:00,14:55:00,s0043,26
r027_e03_w,16:30:00,16:30:00,s0043,1
r027_e03_w,,,s0240,2
r027_e03_w,,,s0239,3
r027_e03_w,,,s0128,4
r027_e03_w,,,s0286,5
r027_e03_w,,,s0287,6
r027_e03_w,,,s0242,7
r027_e03_w,,,s0241,8
r027_e03_w,,,s0350,9
r027_e03_w,,,s0349,10
r027_e03_w,,,s0377,11
r027_e03_w,,,s0078,12
r027_e03_w,,,s0405,13
r027_e03_w,,,s0005,14
r027_e03_w,,,s0004,15
r027_e03_w,,,s0147,16
r027_e03_w,,,s0180,17
r027_e03_w,,,s0181,18
r027_e03_w,,,s0182,19
r027_e03_w,,,s0129,20
r027_e03_w,,,s0378,21
r027_e03_w,,,s0014,22
r027_e03_w,,,s0237,23
r027_e03_w,,,s0139,24
r027_e03_w,,,s0140,25
r027_e03_w,17:40:00,17:40:00,s0270,26
r027_e03_b,18:30:00,18:30:00,s0270,1
r027_e03_b,,,s0140,2
r027_e03_b,,,s0139,3
r027_e03_b,,,s0237,4
r027_e03_b,,,s0014,5
r027_e03_b,,,s0378,6
r027_e03_b,,,s0129,7
r027_e03_b,,,s0182,8
r027_e03_b,,,s0181,9
r027_e03_b,,,s0180,10
r027_e03_b,,,s0147,11
r027_e03_b,,,s0004,12
r027_e03_b,,,s0005,13
r027_e03_b,,,s0405,14
r027_e03_b,,,s0078,15
r027_e03_b,,,s0377,16
r027_e03_b,,,s0349,17
r027_e03_b,,,s0350,18
r027_e03_b,,,s0241,19
r027_e03_b,,,s0242,20
r027_e03_b,,,s0287,21
r027_e03_b,,,s0286,22
r027_e03_b,,,s0128,23
r027_e03_b,,,s0239,24
r027_e03_b,,,s0240,25
r027_e03_b,19:40:00,19:40:00,s0043,26
r028_e00_w,15:30:00,15:30:00,s0010,1
r028_e00_w,,,s0240,2
r028_e00_w,,,s0239,3
r028_e00_w,,,s0128,4
r028_e00_w,,,s0286,5
r028_e00_w,,,s0287,6
r028_e00_w,,,s0242,7
r028_e00_w,,,s0241,8
r028_e00_w,,,s0350,9
r028_e00_w,,,s0349,10
r028_e00_w,,,s0377,11
r028_e00_w,,,s0078,12
r028_e00_w,,,s0404,13
r028_e00_w,,,s0005,14
r028_e00_w,,,s0004,15
r028_e00_w,,,s0147,16
r028_e00_w,,,s0180,17
r028_e00_w,,,s0181,18
r028_e00_w,,,s0182,19
r028_e00_w,,,s0129,20
r028_e00_w,,,s0378,21
r028_e00_w,,,s0014,22
r028_e00_w,,,s0237,23
r028_e00_w,,,s0139,24
r028_e00_w,,,s0140,25
r028_e00_w,,,s0273,26
r028_e00_w,,,s0246,27
r028_e00_w,,,s0392,28
r028_e00_w,,,s0391,29
r028_e00_w,,,s0130,30
r028_e00_w,,,s0354,31
r028_e00_w,,,s0353,32
r028_e00_w,,,s0021,33
r028_e00_w,,,s0189,34
r028_e00_w,17:00:00,17:00:00,s0020,35
r028_e00_b,06:30:00,06:30:00,s0020,1
r028_e00_b,,,s0189,2
r028_e00_b,,,s0021,3
r028_e00_b,,,s0353,4
r028_e00_b,,,s0354,5
r028_e00_b,,,s0130,6
r028_e00_b,,,s0391,7
r028_e00_b,,,s0392,8
r028_e00_b,,,s0246,9
r028_e00_b,,,s0273,10
r028_e00_b,,,s0140,11
r028_e00_b,,,s0139,12
r028_e00_b,,,s0237,13
r028_e00_b,,,s0014,14
r028_e00_b,,,s0378,15
r028_e00_b,,,s0129,16
r028_e00_b,,,s0182,17
r028_e00_b,,,s0181,18
r028_e00_b,,,s0180,19
r028_e00_b,,,s0147,20
r028_e00_b,,,s0004,21
r028_e00_b,,,s0005,22
r028_e00_b,,,s0404,23
r028_e00_b,,,s0078,24
r028_e00_b,,,s0377,25
r028_e00_b,,,s0349,26
r028_e00_b,,,s0350,27
r028_e00_b,,,s0241,28
r028_e00_b,,,s0242,29
r028_e00_b,,,s0287,30
r028_e00_b,,,s0286,31
r028_e00_b,,,s0128,32
r028_e00_b,,,s0239,33
r028_e00_b,,,s0240,34
r028_e00_b,08:00:00,08:00:00,s0010,35
r028_e01_w,16:30:00,16:30:00,s0010,1
r028_e01_w,,,s0240,2
r028_e01_w,,,s0239,3
r028_e01_w,,,s0128,4
r028_e01_w,,,s0286,5
r028_e01_w,,,s0287,6
r028_e01_w,,,s0242,7
r028_e01_w,,,s0241,8
r028_e01_w,,,s0350,9
r028_e01_w,,,s0349,10
r028_e01_w,,,s0377,11
r028_e01_w,,,s0078,12
r028_e01_w,,,s0404,13
r028_e01_w,,,s0005,14
r028_e01_w,,,s0004,15
r028_e01_w,,,s0147,16
r028_e01_w,,,s0180,17
r028_e01_w,,,s0181,18
r028_e01_w,,,s0182,19
r028_e01_w,,,s0129,20
r028_e01_w,,,s0378,21
r028_e01_w,,,s0014,22
r028_e01_w,,,s0237,23
r028_e01_w,,,s0139,24
r028_e01_w,,,s0140,25
r028_e01_w,,,s0273,26
r028_e01_w,,,s0246,27
r028_e01_w,,,s0392,28
r028_e01_w,,,s0391,29
r028_e01_w,,,s0130,30
r028_e01_w,,,s0354,31
r028_e01_w,,,s0353,32
r028_e01_w,,,s0021,33
r028_e01_w,,,s0189,34
r028_e01_w,17:40:00,17:40:00,s0020,35
r028_e01_b,18:30:00,18:30:00,s0020,1
r028_e01_b,,,s0189,2
r028_e01_b,,,s0021,3
r028_e01_b,,,s0353,4
r028_e01_b,,,s0354,5
r028_e01_b,,,s0130,6
r028_e01_b,,,s0391,7
r028_e01_b,,,s0392,8
r028_e01_b,,,s0246,9
r028_e01_b,,,s0273,10
r028_e01_b,,,s0140,11
r028_e01_b,,,s0139,12
r028_e01_b,,,s0237,13
r028_e01_b,,,s0014,14
r028_e01_b,,,s0378,15
r028_e01_b,,,s0129,16
r028_e01_b,,,s0182,17
r028_e01_b,,,s0181,18
r028_e01_b,,,s0180,19
r028_e01_b,,,s0147,20
r028_e01_b,,,s0004,21
r028_e01_b,,,s0005,22
r028_e01_b,,,s0404,23
r028_e01_b,,,s0078,24
r028_e01_b,,,s0377,25
r028_e01_b,,,s0349,26
r028_e01_b,,,s0350,27
r028_e01_b,,,s0241,28
r028_e01_b,,,s0242,29
r028_e01_b,,,s0287,30
r028_e01_b,,,s0286,31
r028_e01_b,,,s0128,32
r028_e01_b,,,s0239,33
r028_e01_b,,,s0240,34
r028_e01_b,19:40:00,19:40:00,s0010,35
r028_e02_w,17:00:00,17:00:00,s0010,1
r028_e02_w,,,s0240,2
r028_e02_w,,,s0239,3
r028_e02_w,,,s0128,4
r028_e02_w,,,s0286,5
r028_e02_w,,,s0287,6
r028_e02_w,,,s0242,7
r028_e02_w,,,s0241,8
r028_e02_w,,,s0350,9
r028_e02_w,,,s0349,10
r028_e02_w,,,s0377,11
r028_e02_w,,,s0078,12
r028_e02_w,,,s0404,13
r028_e02_w,,,s0005,14
r028_e02_w,,,s0004,15
r028_e02_w,,,s0147,16
r028_e02_w,,,s0180,17
r028_e02_w,,,s0181,18
r028_e02_w,,,s0182,19
r028_e02_w,,,s0129,20
r028_e02_w,,,s0378,21
r028_e02_w,,,s0014,22
r028_e02_w,,,s0237,23
r028_e02_w,,,s0139,24
r028_e02_w,,,s0140,25
r028_e02_w,,,s0273,26
r028_e02_w,,,s0246,27
r028_e02_w,,,s0392,28
r028_e02_w,,,s0391,29
r028_e02_w,,,s0130,30
r028_e02_w,,,s0354,31
r028_e02_w,,,s0353,32
r028_e02_w,,,s0021,33
r028_e02_w,,,s0189,34
r028_e02_w,18:30:00,18:30:00,s0020,35
r028_e02_b,15:00:00,15:00:00,s0020,1
r028_e02_b,,,s0189,2
r028_e02_b,,,s0021,3
r028_e02_b,,,s0353,4
r028_e02_b,,,s0354,5
r028_e02_b,,,s0130,6
r028_e02_b,,,s0391,7
r028_e02_b,,,s0392,8
r028_e02_b,,,s0246,9
r028_e02_b,,,s0273,10
r028_e02_b,,,s0140,11
r028_e02_b,,,s0139,12
r028_e02_b,,,s0237,13
r028_e02_b,,,s0014,14
r028_e02_b,,,s0378,15
r028_e02_b,,,s0129,16
r028_e02_b,,,s0182,17
r028_e02_b,,,s0181,18
r028_e02_b,,,s0180,19
r028_e02_b,,,s0147,20
r028_e02_b,,,s0004,21
r028_e02_b,,,s0005,22
r028_e02_b,,,s0404,23
r028_e02_b,,,s0078,24
r028_e02_b,,,s0377,25
r028_e02_b,,,s0349,26
r028_e02_b,,,s0350,27
r028_e02_b,,,s0241,28
r028_e02_b,,,s0242,29
r028_e02_b,,,s0287,30
r028_e02_b,,,s0286,31
r028_e02_b,,,s0128,32
r028_e02_b,,,s0239,33
r028_e02_b,,,s0240,34
r028_e02_b,16:30:00,16:30:00,s0010,35
r029_e00_w,13:30:00,13:30:00,s0010,1
r029_e00_w,,,s0240,2
r029_e00_w,,,s0239,3
r029_e00_w,,,s0128,4
r029_e00_w,,,s0286,5
r029_e00_w,,,s0287,6
r029_e00_w,,,s0242,7
r029_e00_w,,,s0241,8
r029_e00_w,,,s0350,9
r029_e00_w,,,s0349,10
r029_e00_w,,,s0377,11
r029_e00_w,,,s0078,12
r029_e00_w,,,s0404,13
r029_e00_w,,,s0005,14
r029_e00_w,,,s0004,15
r029_e00_w,,,s0147,16
r029_e00_w,,,s0180,17
r029_e00_w,,,s0181,18
r029_e00_w,,,s0182,19
r029_e00_w,,,s0129,20
r029_e00_w,,,s0378,21
r029_e00_w,,,s0014,22
r029_e00_w,,,s0237,23
r029_e00_w,,,s0139,24
r029_e00_w,,,s0140,25
r029_e00_w,,,s0273,26
r029_e00_w,,,s0246,27
r029_e00_w,,,s0392,28
r029_e00_w,,,s0391,29
r029_e00_w,,,s0130,30
r029_e00_w,,,s0354,31
r029_e00_w,,,s0353,32
r029_e00_w,,,s0135,33
r029_e00_w,14:50:00,14:50:00,s0352,34
r029_e00_b,08:00:00,08:00:00,s0352,1
r029_e00_b,,,s0135,2
r029_e00_b,,,s0353,3
r029_e00_b,,,s0354,4
r029_e00_b,,,s0130,5
r029_e00_b,,,s0391,6
r029_e00_b,,,s0392,7
r029_e00_b,,,s0246,8
r029_e00_b,,,s0273,9
r029_e00_b,,,s0140,10
r029_e00_b,,,s0139,11
r029_e00_b,,,s0237,12
r029_e00_b,,,s0014,13
r029_e00_b,,,s0378,14
r029_e00_b,,,s0129,15
r029_e00_b,,,s0182,16
r029_e00_b,,,s0181,17
r029_e00_b,,,s0180,18
r029_e00_b,,,s0147,19
r029_e00_b,,,s0004,20
r029_e00_b,,,s0005,21
r029_e00_b,,,s0404,22
r029_e00_b,,,s0078,23
r029_e00_b,,,s0377,24
r029_e00_b,,,s0349,25
r029_e00_b,,,s0350,26
r029_e00_b,,,s0241,27
r029_e00_b,,,s0242,28
r029_e00_b,,,s0287,29
r029_e00_b,,,s0286,30
r029_e00_b,,,s0128,31
r029_e00_b,,,s0239,32
r029_e00_b,,,s0240,33
r029_e00_b,09:20:00,09:20:00,s0010,34
r032_e00_w,15:00:00,15:00:00,s0043,1
r032_e00_w,,,s0240,2
r032_e00_w,,,s0239,3
r032_e00_w,,,s0128,4
r032_e00_w,,,s0286,5
r032_e00_w,,,s0287,6
r032_e00_w,,,s0242,7
r032_e00_w,,,s0241,8
r032_e00_w,,,s0350,9
r032_e00_w,,,s0349,10
r032_e00_w,,,s0377,11
r032_e00_w,,,s0078,12
r032_e00_w,,,s0404,13
r032_e00_w,,,s0005,14
r032_e00_w,,,s0004,15
r032_e00_w,,,s0147,16
r032_e00_w,,,s0180,17
r032_e00_w,,,s0181,18
r032_e00_w,,,s0182,19
r032_e00_w,,,s0129,20
r032_e00_w,,,s0378,21
r032_e00_w,,,s0014,22
r032_e00_w,,,s0237,23
r032_e00_w,,,s0139,24
r032_e00_w,,,s0140,25
r032_e00_w,,,s0273,26
r032_e00_w,,,s0246,27
r032_e00_w,,,s0392,28
r032_e00_w,,,s0391,29
r032_e00_w,,,s0389,30
r032_e00_w,,,s0390,31
r032_e00_w,,,s0342,32
r032_e00_w,,,s0007,33
r032_e00_w,,,s0019,34
r032_e00_w,,,s0232,35
r032_e00_w,,,s0164,36
r032_e00_w,,,s0056,37
r032_e00_w,,,s0323,38
r032_e00_w,,,s0186,39
r032_e00_w,,,s0200,40
r032_e00_w,,,s0212,41
r032_e00_w,,,s0269,42
r032_e00_w,,,s0212,43
r032_e00_w,,,s0255,44
r032_e00_w,17:25:00,17:25:00,s0264,45
r032_e00_b,05:45:00,05:45:00,s0264,1
r032_e00_b,,,s0255,2
r032_e00_b,,,s0212,3
r032_e00_b,,,s0269,4
r032_e00_b,,,s0212,5
r032_e00_b,,,s0200,6
r032_e00_b,,,s0186,7
r032_e00_b,,,s0323,8
r032_e00_b,,,s0056,9
r032_e00_b,,,s0164,10
r032_e00_b,,,s0232,11
r032_e00_b,,,s0019,12
r032_e00_b,,,s0007,13
r032_e00_b,,,s0342,14
r032_e00_b,,,s0390,15
r032_e00_b,,,s0389,16
r032_e00_b,,,s0391,17
r032_e00_b,,,s0392,18
r032_e00_b,,,s0246,19
r032_e00_b,,,s0273,20
r032_e00_b,,,s0140,21
r032_e00_b,,,s0139,22
r032_e00_b,,,s0237,23
r032_e00_b,,,s0014,24
r032_e00_b,,,s0378,25
r032_e00_b,,,s0129,26
r032_e00_b,,,s0182,27
r032_e00_b,,,s0181,28
r032_e00_b,,,s0180,29
r032_e00_b,,,s0147,30
r032_e00_b,,,s0004,31
r032_e00_b,,,s0005,32
r032_e00_b,,,s0404,33
r032_e00_b,,,s0078,34
r032_e00_b,,,s0377,35
r032_e00_b,,,s0349,36
r032_e00_b,,,s0350,37
r032_e00_b,,,s0241,38
r032_e00_b,,,s0242,39
r032_e00_b,,,s0287,40
r032_e00_b,,,s0286,41
r032_e00_b,,,s0128,42
r032_e00_b,,,s0239,43
r032_e00_b,,,s0240,44
r032_e00_b,08:10:00,08:10:00,s0043,45
r033_e00_w,09:00:00,09:00:00,s0010,1
r033_e00_w,,,s0240,2
r033_e00_w,,,s0239,3
r033_e00_w,,,s0128,4
r033_e00_w,,,s0286,5
r033_e00_w,,,s0287,6
r033_e00_w,,,s0242,7
r033_e00_w,,,s0241,8
r033_e00_w,,,s0350,9
r033_e00_w,,,s0349,10
r033_e00_w,,,s0377,11
r033_e00_w,,,s0078,12
r033_e00_w,,,s0404,13
r033_e00_w,,,s0005,14
r033_e00_w,,,s0004,15
r033_e00_w,,,s0147,16
r033_e00_w,,,s0180,17
r033_e00_w,,,s0181,18
r033_e00_w,,,s0182,19
r033_e00_w,,,s0129,20
r033_e00_w,,,s0378,21
r033_e00_w,,,s0014,22
r033_e00_w,,,s0237,23
r033_e00_w,,,s0139,24
r033_e00_w,,,s0140,25
r033_e00_w,,,s0273,26
r033_e00_w,,,s0246,27
r033_e00_w,,,s0392,28
r033_e00_w,,,s0391,29
r033_e00_w,,,s0389,30
r033_e00_w,,,s0390,31
r033_e00_w,,,s0342,32
r033_e00_w,,,s0007,33
r033_e00_w,,,s0019,34
r033_e00_w,,,s0232,35
r033_e00_w,,,s0164,36
r033_e00_w,,,s0280,37
r033_e00_w,,,s0166,38
r033_e00_w,10:25:00,10:25:00,s0184,39
r033_e00_b,11:30:00,11:30:00,s0184,1
r033_e00_b,,,s0166,2
r033_e00_b,,,s0280,3
r033_e00_b,,,s0164,4
r033_e00_b,,,s0232,5
r033_e00_b,,,s0019,6
r033_e00_b,,,s0007,7
r033_e00_b,,,s0342,8
r033_e00_b,,,s0390,9
r033_e00_b,,,s0389,10
r033_e00_b,,,s0391,11
r033_e00_b,,,s0392,12
r033_e00_b,,,s0246,13
r033_e00_b,,,s0273,14
r033_e00_b,,,s0140,15
r033_e00_b,,,s0139,16
r033_e00_b,,,s0237,17
r033_e00_b,,,s0014,18
r033_e00_b,,,s0378,19
r033_e00_b,,,s0129,20
r033_e00_b,,,s0182,21
r033_e00_b,,,s0181,22
r033_e00_b,,,s0180,23
r033_e00_b,,,s0147,24
r033_e00_b,,,s0004,25
r033_e00_b,,,s0005,26
r033_e00_b,,,s0404,27
r033_e00_b,,,s0078,28
r033_e00_b,,,s0377,29
r033_e00_b,,,s0349,30
r033_e00_b,,,s0350,31
r033_e00_b,,,s0241,32
r033_e00_b,,,s0242,33
r033_e00_b,,,s0287,34
r033_e00_b,,,s0286,35
r033_e00_b,,,s0128,36
r033_e00_b,,,s0239,37
r033_e00_b,,,s0240,38
r033_e00_b,12:55:00,12:55:00,s0010,39
r033_e01_w,14:15:00,14:15:00,s0010,1
r033_e01_w,,,s0240,2
r033_e01_w,,,s0239,3
r033_e01_w,,,s0128,4
r033_e01_w,,,s0286,5
r033_e01_w,,,s0287,6
r033_e01_w,,,s0242,7
r033_e01_w,,,s0241,8
r033_e01_w,,,s0350,9
r033_e01_w,,,s0349,10
r033_e01_w,,,s0377,11
r033_e01_w,,,s0078,12
r033_e01_w,,,s0404,13
r033_e01_w,,,s0005,14
r033_e01_w,,,s0004,15
r033_e01_w,,,s0147,16
r033_e01_w,,,s0180,17
r033_e01_w,,,s0181,18
r033_e01_w,,,s0182,19
r033_e01_w,,,s0129,20
r033_e01_w,,,s0378,21
r033_e01_w,,,s0014,22
r033_e01_w,,,s0237,23
r033_e01_w,,,s0139,24
r033_e01_w,,,s0140,25
r033_e01_w,,,s0273,26
r033_e01_w,,,s0246,27
r033_e01_w,,,s0392,28
r033_e01_w,,,s0391,29
r033_e01_w,,,s0389,30
r033_e01_w,,,s0390,31
r033_e01_w,,,s0342,32
r033_e01_w,,,s0007,33
r033_e01_w,,,s0019,34
r033_e01_w,,,s0232,35
r033_e01_w,,,s0164,36
r033_e01_w,,,s0280,37
r033_e01_w,,,s0166,38
r033_e01_w,15:40:00,15:40:00,s0184,39
r033_e01_b,16:30:00,16:30:00,s0184,1
r033_e01_b,,,s0166,2
r033_e01_b,,,s0280,3
r033_e01_b,,,s0164,4
r033_e01_b,,,s0232,5
r033_e01_b,,,s0019,6
r033_e01_b,,,s0007,7
r033_e01_b,,,s0342,8
r033_e01_b,,,s0390,9
r033_e01_b,,,s0389,10
r033_e01_b,,,s0391,11
r033_e01_b,,,s0392,12
r033_e01_b,,,s0246,13
r033_e01_b,,,s0273,14
r033_e01_b,,,s0140,15
r033_e01_b,,,s0139,16
r033_e01_b,,,s0237,17
r033_e01_b,,,s0014,18
r033_e01_b,,,s0378,19
r033_e01_b,,,s0129,20
r033_e01_b,,,s0182,21
r033_e01_b,,,s0181,22
r033_e01_b,,,s0180,23
r033_e01_b,,,s0147,24
r033_e01_b,,,s0004,25
r033_e01_b,,,s0005,26
r033_e01_b,,,s0404,27
r033_e01_b,,,s0078,28
r033_e01_b,,,s0377,29
r033_e01_b,,,s0349,30
r033_e01_b,,,s0350,31
r033_e01_b,,,s0241,32
r033_e01_b,,,s0242,33
r033_e01_b,,,s0287,34
r033_e01_b,,,s0286,35
r033_e01_b,,,s0128,36
r033_e01_b,,,s0239,37
r033_e01_b,,,s0240,38
r033_e01_b,17:55:00,17:55:00,s0010,39
r033_e02_w,18:30:00,18:30:00,s0010,1
r033_e02_w,,,s0240,2
r033_e02_w,,,s0239,3
r033_e02_w,,,s0128,4
r033_e02_w,,,s0286,5
r033_e02_w,,,s0287,6
r033_e02_w,,,s0242,7
r033_e02_w,,,s0241,8
r033_e02_w,,,s0350,9
r033_e02_w,,,s0349,10
r033_e02_w,,,s0377,11
r033_e02_w,,,s0078,12
r033_e02_w,,,s0404,13
r033_e02_w,,,s0005,14
r033_e02_w,,,s0004,15
r033_e02_w,,,s0147,16
r033_e02_w,,,s0180,17
r033_e02_w,,,s0181,18
r033_e02_w,,,s0182,19
r033_e02_w,,,s0129,20
r033_e02_w,,,s0378,21
r033_e02_w,,,s0014,22
r033_e02_w,,,s0237,23
r033_e02_w,,,s0139,24
r033_e02_w,,,s0140,25
r033_e02_w,,,s0273,26
r033_e02_w,,,s0246,27
r033_e02_w,,,s0392,28
r033_e02_w,,,s0391,29
r033_e02_w,,,s0389,30
r033_e02_w,,,s0390,31
r033_e02_w,,,s0342,32
r033_e02_w,,,s0007,33
r033_e02_w,,,s0019,34
r033_e02_w,,,s0232,35
r033_e02_w,,,s0164,36
r033_e02_w,,,s0280,37
r033_e02_w,,,s0166,38
r033_e02_w,19:55:00,19:55:00,s0184,39
r033_e02_b,05:45:00,05:45:00,s0184,1
r033_e02_b,,,s0166,2
r033_e02_b,,,s0280,3
r033_e02_b,,,s0164,4
r033_e02_b,,,s0232,5
r033_e02_b,,,s0019,6
r033_e02_b,,,s0007,7
r033_e02_b,,,s0342,8
r033_e02_b,,,s0390,9
r033_e02_b,,,s0389,10
r033_e02_b,,,s0391,11
r033_e02_b,,,s0392,12
r033_e02_b,,,s0246,13
r033_e02_b,,,s0273,14
r033_e02_b,,,s0140,15
r033_e02_b,,,s0139,16
r033_e02_b,,,s0237,17
r033_e02_b,,,s0014,18
r033_e02_b,,,s0378,19
r033_e02_b,,,s0129,20
r033_e02_b,,,s0182,21
r033_e02_b,,,s0181,22
r033_e02_b,,,s0180,23
r033_e02_b,,,s0147,24
r033_e02_b,,,s0004,25
r033_e02_b,,,s0005,26
r033_e02_b,,,s0404,27
r033_e02_b,,,s0078,28
r033_e02_b,,,s0377,29
r033_e02_b,,,s0349,30
r033_e02_b,,,s0350,31
r033_e02_b,,,s0241,32
r033_e02_b,,,s0242,33
r033_e02_b,,,s0287,34
r033_e02_b,,,s0286,35
r033_e02_b,,,s0128,36
r033_e02_b,,,s0239,37
r033_e02_b,,,s0240,38
r033_e02_b,07:10:00,07:10:00,s0010,39
r034_e00_w,07:30:00,07:30:00,s0010,1
r034_e00_w,,,s0240,2
r034_e00_w,,,s0239,3
r034_e00_w,,,s0128,4
r034_e00_w,,,s0286,5
r034_e00_w,,,s0287,6
r034_e00_w,,,s0242,7
r034_e00_w,,,s0241,8
r034_e00_w,,,s0350,9
r034_e00_w,,,s0349,10
r034_e00_w,,,s0377,11
r034_e00_w,,,s0078,12
r034_e00_w,,,s0404,13
r034_e00_w,,,s0005,14
r034_e00_w,,,s0004,15
r034_e00_w,,,s0147,16
r034_e00_w,,,s0180,17
r034_e00_w,,,s0181,18
r034_e00_w,,,s0182,19
r034_e00_w,,,s0129,20
r034_e00_w,,,s0378,21
r034_e00_w,,,s0014,22
r034_e00_w,,,s0237,23
r034_e00_w,,,s0139,24
r034_e00_w,,,s0140,25
r034_e00_w,,,s0273,26
r034_e00_w,,,s0246,27
r034_e00_w,,,s0392,28
r034_e00_w,,,s0391,29
r034_e00_w,,,s0389,30
r034_e00_w,,,s0390,31
r034_e00_w,,,s0342,32
r034_e00_w,,,s0007,33
r034_e00_w,,,s0019,34
r034_e00_w,,,s0232,35
r034_e00_w,,,s0164,36
r034_e00_w,,,s0056,37
r034_e00_w,,,s0323,38
r034_e00_w,,,s0186,39
r034_e00_w,,,s0200,40
r034_e00_w,,,s0186,41
r034_e00_w,09:20:00,09:20:00,s0364,42
r034_e00_b,10:00:00,10:00:00,s0364,1
r034_e00_b,,,s0186,2
r034_e00_b,,,s0200,3
r034_e00_b,,,s0186,4
r034_e00_b,,,s0323,5
r034_e00_b,,,s0056,6
r034_e00_b,,,s0164,7
r034_e00_b,,,s0232,8
r034_e00_b,,,s0019,9
r034_e00_b,,,s0007,10
r034_e00_b,,,s0342,11
r034_e00_b,,,s0390,12
r034_e00_b,,,s0389,13
r034_e00_b,,,s0391,14
r034_e00_b,,,s0392,15
r034_e00_b,,,s0246,16
r034_e00_b,,,s0273,17
r034_e00_b,,,s0140,18
r034_e00_b,,,s0139,19
r034_e00_b,,,s0237,20
r034_e00_b,,,s0014,21
r034_e00_b,,,s0378,22
r034_e00_b,,,s0129,23
r034_e00_b,,,s0182,24
r034_e00_b,,,s0181,25
r034_e00_b,,,s0180,26
r034_e00_b,,,s0147,27
r034_e00_b,,,s0004,28
r034_e00_b,,,s0005,29
r034_e00_b,,,s0404,30
r034_e00_b,,,s0078,31
r034_e00_b,,,s0377,32
r034_e00_b,,,s0349,33
r034_e00_b,,,s0350,34
r034_e00_b,,,s0241,35
r034_e00_b,,,s0242,36
r034_e00_b,,,s0287,37
r034_e00_b,,,s0286,38
r034_e00_b,,,s0128,39
r034_e00_b,,,s0239,40
r034_e00_b,,,s0240,41
r034_e00_b,11:50:00,11:50:00,s0010,42
r034_e01_w,12:00:00,12:00:00,s0010,1
r034_e01_w,,,s0240,2
r034_e01_w,,,s0239,3
r034_e01_w,,,s0128,4
r034_e01_w,,,s0286,5
r034_e01_w,,,s0287,6
r034_e01_w,,,s0242,7
r034_e01_w,,,s0241,8
r034_e01_w,,,s0350,9
r034_e01_w,,,s0349,10
r034_e01_w,,,s0377,11
r034_e01_w,,,s0078,12
r034_e01_w,,,s0404,13
r034_e01_w,,,s0005,14
r034_e01_w,,,s0004,15
r034_e01_w,,,s0147,16
r034_e01_w,,,s0180,17
r034_e01_w,,,s0181,18
r034_e01_w,,,s0182,19
r034_e01_w,,,s0129,20
r034_e01_w,,,s0378,21
r034_e01_w,,,s0014,22
r034_e01_w,,,s0237,23
r034_e01_w,,,s0139,24
r034_e01_w,,,s0140,25
r034_e01_w,,,s0273,26
r034_e01_w,,,s0246,27
r034_e01_w,,,s0392,28
r034_e01_w,,,s0391,29
r034_e01_w,,,s0389,30
r034_e01_w,,,s0390,31
r034_e01_w,,,s0342,32
r034_e01_w,,,s0007,33
r034_e01_w,,,s0019,34
r034_e01_w,,,s0232,35
r034_e01_w,,,s0164,36
r034_e01_w,,,s0056,37
r034_e01_w,,,s0323,38
r034_e01_w,,,s0186,39
r034_e01_w,,,s0200,40
r034_e01_w,,,s0186,41
r034_e01_w,13:50:00,13:50:00,s0364,42
r034_e01_b,15:00:00,15:00:00,s0364,1
r034_e01_b,,,s0186,2
r034_e01_b,,,s0200,3
